mean,std,max,min,ptp,kurtosis,skewness,rms,crest_factor,fft_mean,fft_std,fft_max,fft_min,fft_ptp,harmonic_1_amplitude,harmonic_2_amplitude,harmonic_3_amplitude,harmonic_4_amplitude,harmonic_5_amplitude,envelope_mean,envelope_std,wavelet_mean,wavelet_std,column,file,label
0.0006327427185025797,0.00045903276395881527,0.0027033927349999,-0.001304030115,0.0040074228499999,0.3529849470163655,0.16070458670432866,0.0007817124958740934,3.4582954081820416,3.5881892182229083e-07,3.069085676680665e-06,0.0006327427185025797,2.4061685239677685e-11,0.0006327426944408945,0.0006327427185025797,0.0006327427185025797,0.0006327427185025797,0.0006327427185025797,0.0006327427185025797,0.0008223326964477102,0.00038151597727997236,-7.282811821198669e-09,0.00018196531679644232,Tachometer,(Fault) Bearing (1) Ball & Bearing (2) Combination 75 Trial 1.plk,1
-0.0018625307856704866,0.007588710282390454,0.0317222087227722,-0.0359189931683168,0.06764120189108899,0.07199298323735492,0.008223411414305468,0.007813932727994842,4.596788124324444,1.5117133295034108e-05,2.6935040681761056e-05,0.002656671996908101,3.3965475373489734e-09,0.002656668600360564,0.002656671996908101,5.743125065223548e-05,0.00100158617677537,2.0358794549619363e-05,0.0003596705784048621,0.009667192560613712,0.0050191091260501,-9.489990584281572e-08,0.007149943790796378,Motor,(Fault) Bearing (1) Ball & Bearing (2) Combination 75 Trial 1.plk,1
0.006161322690911961,0.0248156409670105,0.6350082503069306,-0.1369444588712871,0.7719527091782177,10.981784664987178,0.4229723214041653,0.02556908160073639,24.835004253287,5.5011864673458375e-05,8.4787823196592e-05,0.006161322690911961,8.511793940233287e-08,0.006161237572972558,0.006161322690911961,0.006161322690911961,0.006161322690911961,0.006161322690911961,0.006161322690911961,0.029368434065206537,0.020176447906331066,-1.3779778060169317e-06,0.031239749222577,Bearing 1 Z,(Fault) Bearing (1) Ball & Bearing (2) Combination 75 Trial 1.plk,1
-0.005798047166131644,0.029953908996441583,0.2332602312475247,-0.2614806375940594,0.4947408688415841,2.3681043437994145,0.005147780067423521,0.030509900280200706,8.570353727565157,7.139488808781947e-05,9.719755110591505e-05,0.005798047166131644,1.2375992292794675e-08,0.005798034790139351,0.005798047166131644,0.005798047166131644,0.005798047166131644,0.005798047166131644,0.005798047166131644,0.03540855028742097,0.02396508388864279,-2.3828242120614173e-07,0.03737321381483718,Bearing 1 Y,(Fault) Bearing (1) Ball & Bearing (2) Combination 75 Trial 1.plk,1
-0.014696994186139565,0.04165684859657271,0.9474730426399998,-0.23693662688,1.1844096695199997,6.860992220069898,0.37732479515472606,0.044173461185481065,21.44892017090604,9.4426034419124e-05,0.00014687648991975263,0.014696994186139565,4.741760760269076e-08,0.014696946768531963,0.014696994186139565,0.014696994186139565,0.014696994186139565,0.014696994186139565,0.014696994186139565,0.05251652855089889,0.03047297058953493,1.0148361665434374e-06,0.052316473770676185,Bearing 1 X,(Fault) Bearing (1) Ball & Bearing (2) Combination 75 Trial 1.plk,1
0.0017432758098669511,0.0475040626726153,2.247581584336634,-0.3378991530099009,2.585480737346535,102.77887579620258,2.9979846268837536,0.047536038759587756,47.28163395573867,0.00011066653708295957,0.00015185631085818272,0.0035466314035334143,4.4028779398990376e-09,0.0035466270006554745,0.0035466314035334143,4.2933926768283735e-05,0.0,0.0,0.0,0.05326996164430164,0.04097099141793743,7.37795346761167e-08,0.059155552163833405,Bearing 2 Z,(Fault) Bearing (1) Ball & Bearing (2) Combination 75 Trial 1.plk,1
-0.02228221973971132,0.08134783015709911,0.3943974271485147,-0.4318355666534653,0.82623299380198,0.41175780298076026,0.02306784251852816,0.08434433465145731,5.119911947115039,0.00013136586746806392,0.00030642901286218245,0.02228221973971132,1.4709026604272954e-07,0.022282072649445275,0.02228221973971132,0.02228221973971132,0.02228221973971132,0.02228221973971132,0.02228221973971132,0.10194853746931325,0.05777483850662645,2.221050133082538e-06,0.10747179498764187,Bearing 2 Y,(Fault) Bearing (1) Ball & Bearing (2) Combination 75 Trial 1.plk,1
0.010214040167049345,0.06888918114601399,1.2307692614455443,-0.3891900078514851,1.6199592692970295,4.916905167980279,0.31882169956753853,0.06964227089564518,17.672733034363272,0.0001380877396956126,0.00023814647438705062,0.010214040167049344,1.6159188113612378e-07,0.010213878575168207,0.010214040167049344,0.010214040167049344,0.010214040167049344,0.010214040167049344,0.010214040167049344,0.08368677201657268,0.05091452989780403,4.29012000356854e-06,0.08592611234396795,Bearing 2 X,(Fault) Bearing (1) Ball & Bearing (2) Combination 75 Trial 1.plk,1
0.008901916395269919,0.009416715459588434,0.0533075955899999,-0.03581421062,0.0891218062099999,0.19935681018082585,-0.00010494392288219776,0.012958342700948573,4.113766460744837,2.2834392109956807e-05,4.58510564084315e-05,0.008901916395269919,9.262714020090935e-09,0.008901907132555899,0.008901916395269919,0.008901916395269919,0.008901916395269919,0.008901916395269919,0.008901916395269919,0.01425271285153687,0.007311179929262463,-1.7700004690580496e-07,0.011457399025138678,Gearbox,(Fault) Bearing (1) Ball & Bearing (2) Combination 75 Trial 1.plk,1
0.0005889335929734375,0.0004268023064929503,0.0025460920249999,-0.000712279825,0.0032583718499999,0.415552664228521,0.27743588137513536,0.0007273259144017246,3.5006205259360725,3.297475059824456e-07,2.8560354050331934e-06,0.0005889335929734374,4.8958943051987147e-11,0.0005889335440144944,0.0005889335929734374,0.0005889335929734374,0.0005889335929734374,0.0005889335929734374,0.0005889335929734374,0.0007655818241661106,0.00035362079279092624,-9.103514776529047e-10,0.00018426651923572916,Tachometer,(Fault) Bearing (1) Ball & Bearing (2) Combination 75 Trial 10.plk,1
