mean,std,max,min,ptp,kurtosis,skewness,rms,crest_factor,fft_mean,fft_std,fft_max,fft_min,fft_ptp,harmonic_1_amplitude,harmonic_2_amplitude,harmonic_3_amplitude,harmonic_4_amplitude,harmonic_5_amplitude,envelope_mean,envelope_std,wavelet_mean,wavelet_std,column,file,label
0.0004864821424484392,0.0004308888731916616,0.0025161299849999,-0.000839618495,0.0033557484799999,0.5242904900289242,0.2904539464373634,0.0006498692914437513,3.871747777787837,3.289232182726121e-07,2.5476886124252393e-06,0.0004864821424484392,1.3900469101646473e-10,0.0004864820034437482,0.0004864821424484392,0.0004864821424484392,0.0004864821424484392,0.0004864821424484392,0.0004864821424484392,0.0007033723321320082,0.0003365452113689254,-1.398630906583689e-08,0.00019048748563975994,Tachometer,(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 1.plk,1
-0.00166750814072029,0.00454211501130067,0.0145064676831683,-0.0169631664752475,0.0314696341584158,-0.0037485135659514057,0.011019018366819636,0.004838532026891144,3.5058497868715524,4.123912168883763e-06,1.8676090360716138e-05,0.0026962931963947765,9.638743834144648e-10,0.002696292232520393,0.0026962931963947765,2.745369636615871e-05,0.001112598908336535,9.786624094821336e-06,0.000445826368865788,0.006149113451635537,0.002496117927072219,-9.162749529669296e-08,0.0012713083720621147,Motor,(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 1.plk,1
0.0058480965680256436,0.005391188415991585,0.0320326467227722,-0.028954918940594,0.0609875656633662,0.45368308919497347,-0.044564169147030125,0.007953939024513274,4.027268328818045,9.185476734158492e-06,3.0069002702199944e-05,0.0058480965680256436,3.790921871298375e-09,0.005848092777103772,0.0058480965680256436,0.0058480965680256436,0.0058480965680256436,0.0058480965680256436,0.0058480965680256436,0.008670610743891546,0.004141324410166834,1.1476317242334328e-08,0.003149460298738644,Bearing 1 Z,(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 1.plk,1
-0.007319459409675232,0.0035795275956866683,0.0179992240495049,-0.0317305524455445,0.0497297764950494,2.9226521956785225,-0.0866531871885514,0.008147852714560179,3.8943453640051855,8.889532832197937e-06,3.095611335114783e-05,0.007319459409675231,6.57977100735457e-10,0.00731945875169813,0.007319459409675231,0.007319459409675231,0.007319459409675231,0.007319459409675231,0.007319459409675231,0.008263278109475783,0.0033043541807486285,1.2282599031232632e-08,0.003235379565899389,Bearing 1 Y,(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 1.plk,1
-0.015578059854010468,0.005122782299738006,0.0190131329899999,-0.05064479199,0.0696579249799999,3.4218398547216236,-0.022757401006458133,0.016398745296687844,3.088333349517237,1.1977684584422955e-05,6.370551044569636e-05,0.015578059854010468,5.165295859484787e-10,0.015578059337480882,0.015578059854010468,0.015578059854010468,0.015578059854010468,0.015578059854010468,0.015578059854010468,0.01648306272162974,0.004844624764721601,5.799063808825753e-09,0.005567786156750864,Bearing 1 X,(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 1.plk,1
0.0014284570481871664,0.004220559953249436,0.1307312877029702,-0.0340239202772277,0.1647552079801979,34.56923917051374,1.0632935015703955,0.004455739653243721,29.33997447714422,1.1173858251131544e-05,1.3614611252506514e-05,0.0014284570481871662,1.332997752641647e-09,0.0014284557151894137,0.0014284570481871662,0.0014284570481871662,0.0014284570481871662,0.0014284570481871662,0.0014284570481871662,0.004469648521478098,0.004205827417949574,5.1645674272825765e-08,0.004798337646346253,Bearing 2 Z,(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 1.plk,1
-0.023129932662694884,0.005467348622528936,0.1290217474653465,-0.0645429186732673,0.19356466613861378,37.75005734206664,1.6895147234056822,0.02376732391206609,5.428534905431458,1.2918156669527104e-05,9.305621994843087e-05,0.02312993266269488,5.142157819899577e-09,0.02312992752053706,0.02312993266269488,0.02312993266269488,0.02312993266269488,0.02312993266269488,0.02312993266269488,0.023850182848819353,0.005093757451187063,-1.2407189277039386e-07,0.004273136937310752,Bearing 2 Y,(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 1.plk,1
0.008774683164030902,0.008234146331296207,0.0634276586336633,-0.0422016877227722,0.1056293463564355,3.919215561655318,-0.26590535242871355,0.012033130533420058,5.271085396896786,1.7358060159186496e-05,4.428474735217992e-05,0.0087746831640309,3.146580317560782e-09,0.008774680017450583,0.0087746831640309,0.0087746831640309,0.0087746831640309,0.0087746831640309,0.0087746831640309,0.01259921374363111,0.007338747118954435,1.0825766401650349e-07,0.007611622916776153,Bearing 2 X,(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 1.plk,1
0.007865751409845526,0.0019496737140339627,0.0198822394599999,-0.00396093171,0.0238431711699999,1.6379056975851878,0.07153475955039537,0.008103781390973095,2.4534520985656125,5.503097863991836e-06,3.155676713337383e-05,0.007865751409845526,1.4021925072194465e-09,0.007865750007653018,0.007865751409845526,0.007865751409845526,0.007865751409845526,0.007865751409845526,0.007865751409845526,0.008112972546060368,0.001911066950656748,4.135515114621773e-08,0.0018044979355660228,Gearbox,(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 1.plk,1
0.000488888351746721,0.00043160216723017416,0.0024562059049999,-0.00082838273,0.0032845886349999,0.5167453342723509,0.29471836249069083,0.0006521443484623698,3.7663531253336147,3.357930678494706e-07,2.5558627586541116e-06,0.000488888351746721,1.9357302340571294e-10,0.0004888881581736976,0.000488888351746721,0.000488888351746721,0.000488888351746721,0.000488888351746721,0.000488888351746721,0.0007054219840999703,0.0003375685209248693,6.041423442598612e-09,0.00018961570423301264,Tachometer,(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 10.plk,1
